c_r_rc_100_100/c101.txt ,1.686874465,1.686874465,0,4.274279118,,Instancia,Soluci—n inicial 1era iteraci—n,Mejor Soluci—n Inicial,Mejor Encontrado ILS,GAP %,Tiempo (s)
c_r_rc_100_100/c101.txt ,1.688603989,1.688603989,0,4.314910173,,,,,,,
c_r_rc_100_100/c101.txt ,1.623552311,1.69728846,4.541655311,9.402642012,,,,,,,
c_r_rc_100_100/c101.txt ,1.639477437,1.662943812,1.431332638,7.834447145,,,,,,,
c_r_rc_100_100/c101.txt ,1.633841366,1.683281205,3.025987763,8.914442062,,,,,,,
c_r_rc_100_100/c101.txt ,1.656092997,1.681770245,1.55047139,10.08586884,,,,,,,
c_r_rc_100_100/c101.txt ,1.641888286,1.687627409,2.785763406,11.199368,,,,,,,
c_r_rc_100_100/c101.txt ,1.679830994,1.679830994,0,5.850797176,,,,,,,
c_r_rc_100_100/c101.txt ,1.616411581,1.686420825,4.331152096,7.604186058,,,,,,,
c_r_rc_100_100/c101.txt ,1.647274312,1.676215647,1.756922609,5.938217163,,,,,,,
c_r_rc_100_100/c101.txt ,1.65170423,1.675703353,1.452991557,5.985408068,,,,,,,
c_r_rc_100_100/c101.txt ,1.8990476,1.946555291,2.501658794,8.864699125,,,,,,,
c_r_rc_100_100/c101.txt ,1.642212614,1.687231381,2.741348296,7.181657076,,,,,,,
c_r_rc_100_100/c101.txt ,1.645576009,1.678076941,1.97504895,7.793210983,,,,,,,
c_r_rc_100_100/c101.txt ,1.691226299,1.691226299,0,4.422954082,,,,,,,
c_r_rc_100_100/c101.txt ,1.681279589,1.681279589,0,4.23555398,,,,,,,
c_r_rc_100_100/c101.txt ,1.660954467,1.685653062,1.487012172,7.491953135,,,,,,,
c_r_rc_100_100/c101.txt ,1.640911706,1.681845355,2.494567439,6.673727989,,,,,,,
c_r_rc_100_100/c101.txt ,1.640836596,1.640836596,0,4.687947035,,,,,,,
c_r_rc_100_100/c101.txt ,1.62598446,1.650257374,1.492813385,10.19077992,,,,,,,
c_r_rc_100_100/c101.txt ,1.663439544,1.663439544,0,5.675251007,,,,,,,
c_r_rc_100_100/c101.txt ,1.689376451,1.689376451,0,7.565186977,,,,,,,
c_r_rc_100_100/c101.txt ,1.621822093,1.684373921,3.856885937,22.30724001,,,,,,,
c_r_rc_100_100/c101.txt ,1.632884056,1.688885795,3.429621257,11.35210395,,,,,,,
c_r_rc_100_100/c101.txt ,1.623490091,1.681770245,3.589806541,10.74452114,,,,,,,
c_r_rc_100_100/c101.txt ,1.631640234,1.676659001,2.759111143,5.737498999,,,,,,,
c_r_rc_100_100/c101.txt ,1.633410545,1.66856214,2.152036731,5.709067106,,,,,,,
c_r_rc_100_100/c101.txt ,1.630890479,1.687231381,3.454609809,8.845252991,,,,,,,
c_r_rc_100_100/c101.txt ,1.648517608,1.686629642,2.311897284,6.980429888,,,,,,,
c_r_rc_100_100/c101.txt ,1.6545845,1.697779116,2.610601995,8.155651093,,,,,,,
c_r_rc_100_100/c101.txt ,1.633303586,1.682746825,3.027192245,7.885428905,,,,,,,
c_r_rc_100_100/c101.txt ,1.64945736,1.679062912,1.794866164,6.878919125,,,,,,,
c_r_rc_100_100/c101.txt ,1.642212614,1.651873968,0.588313246,5.849543095,,,,,,,
c_r_rc_100_100/c101.txt ,1.677001051,1.691997061,0.894215942,10.55905485,,,,,,,
c_r_rc_100_100/c101.txt ,1.647952146,1.66195082,0.84945875,5.740113974,,,,,,,
c_r_rc_100_100/c101.txt ,1.628951851,1.6594325,1.871181722,5.671756983,,,,,,,
c_r_rc_100_100/c101.txt ,1.630890479,1.681279589,3.089668577,6.880969048,,,,,,,
c_r_rc_100_100/c101.txt ,1.64669376,1.680601756,2.059156148,6.931496143,,,,,,,
c_r_rc_100_100/c101.txt ,1.624820702,1.680077887,3.400817421,10.4240799,,,,,,,
c_r_rc_100_100/c101.txt ,1.660954467,1.660954467,0,4.335327864,,,,,,,
c_r_rc_100_100/c101.txt ,1.631381134,1.67188301,2.482674062,7.124520063,,,,,,,
c_r_rc_100_100/c101.txt ,1.678840066,1.678840066,0,4.326418161,,,,,,,
c_r_rc_100_100/c101.txt ,1.636636378,1.696802535,3.676208004,8.575006008,,,,,,,
c_r_rc_100_100/c101.txt ,1.618631761,1.667402613,3.013091246,5.938202143,,,,,,,
c_r_rc_100_100/c101.txt ,1.663755199,1.686629642,1.374868344,5.655736923,,,,,,,
c_r_rc_100_100/c101.txt ,1.680280862,1.683875325,0.213920371,5.918003798,,,,,,,
c_r_rc_100_100/c101.txt ,1.652844392,1.69902425,2.793962874,6.353197813,,,,,,,
c_r_rc_100_100/c101.txt ,1.676659001,1.676659001,0,4.460800171,,,,,,,
c_r_rc_100_100/c101.txt ,1.661260611,1.661260611,0,4.560894966,,,,,,,
c_r_rc_100_100/c101.txt ,1.658999644,1.677245699,1.099822706,9.598391771,,,,,,,
c_r_rc_100_100/c101.txt ,1.67404894,1.675239067,0.07109275,6.176543951,,,,,,,
c_r_rc_100_100/c101.txt ,1.666735129,1.666735129,0,4.126017094,,,,,,,
c_r_rc_100_100/c101.txt ,1.638463867,1.667506134,1.772530224,6.888489962,,,,,,,
c_r_rc_100_100/c101.txt ,1.690529826,1.690529826,0,4.135370016,,,,,,,
c_r_rc_100_100/c101.txt ,1.670585199,1.673560351,0.178090402,7.427056074,,,,,,,
c_r_rc_100_100/c101.txt ,1.654094147,1.669812676,0.95028015,7.788987875,,,,,,,
c_r_rc_100_100/c101.txt ,1.674539595,1.674539595,0,4.258054018,,,,,,,
c_r_rc_100_100/c101.txt ,1.680115831,1.680115831,0,4.449642181,,,,,,,
c_r_rc_100_100/c101.txt ,1.69220288,1.69220288,0,4.337712049,,,,,,,
c_r_rc_100_100/c101.txt ,1.62780246,1.689376451,3.782645151,14.68837714,,,,,,,
c_r_rc_100_100/c101.txt ,1.647541028,1.652654338,0.310360085,5.746631145,,,,,,,
c_r_rc_100_100/c101.txt ,1.657278978,1.657278978,0,4.260607958,,,,,,,
c_r_rc_100_100/c101.txt ,1.656092997,1.684324059,1.70467859,7.986083031,,,,,,,
c_r_rc_100_100/c101.txt ,1.666969596,1.668593405,0.097410822,6.150367022,,,,,,,
c_r_rc_100_100/c101.txt ,1.625843616,1.65583361,1.844580479,5.725573063,,,,,,,
c_r_rc_100_100/c101.txt ,1.690529826,1.690529826,0,4.189632177,,,,,,,
c_r_rc_100_100/c101.txt ,1.653014416,1.653014416,0,4.07734108,,,,,,,
c_r_rc_100_100/c101.txt ,1.666515929,1.666515929,0,4.174647808,,,,,,,
c_r_rc_100_100/c101.txt ,1.660851332,1.683786963,1.380956304,7.832165957,,,,,,,
c_r_rc_100_100/c101.txt ,1.650120592,1.663749363,0.82592574,8.593906879,,,,,,,
c_r_rc_100_100/c101.txt ,1.621568288,1.658696013,2.289618324,8.183046818,,,,,,,
c_r_rc_100_100/c101.txt ,1.920425282,1.940846415,1.063365103,6.292835951,,,,,,,
c_r_rc_100_100/c101.txt ,1.638781447,1.681485408,2.605836226,5.756652117,,,,,,,
c_r_rc_100_100/c101.txt ,1.63162567,1.68225617,3.103070776,6.328219175,,,,,,,
c_r_rc_100_100/c101.txt ,1.688698617,1.688698617,0,4.25663805,,,,,,,
c_r_rc_100_100/c101.txt ,1.654504962,1.676679934,1.340278329,5.903576851,,,,,,,
c_r_rc_100_100/c101.txt ,1.646297732,1.687231381,2.486406214,7.489899158,,,,,,,
c_r_rc_100_100/c101.txt ,1.625804898,1.625804898,0,4.361384869,,,,,,,
c_r_rc_100_100/c101.txt ,1.928486728,1.954110872,1.328717694,7.435222149,,,,,,,
c_r_rc_100_100/c101.txt ,1.684851905,1.684851905,0,4.318616867,,,,,,,
c_r_rc_100_100/c101.txt ,1.689094645,1.689094645,0,4.577278137,,,,,,,
c_r_rc_100_100/c101.txt ,1.691997061,1.691997061,0,4.279079914,,,,,,,
c_r_rc_100_100/c101.txt ,1.68225617,1.68225617,0,4.55439806,,,,,,,
c_r_rc_100_100/c101.txt ,1.659400379,1.682746825,1.406920615,8.099726915,,,,,,,
c_r_rc_100_100/c101.txt ,1.652680811,1.652680811,0,4.213239908,,,,,,,
c_r_rc_100_100/c101.txt ,1.674704626,1.69631188,1.29021285,11.55870605,,,,,,,
c_r_rc_100_100/c101.txt ,1.634037432,1.671454209,2.289836026,8.691269875,,,,,,,
c_r_rc_100_100/c101.txt ,1.661931047,1.661931047,0,8.679212093,,,,,,,
c_r_rc_100_100/c101.txt ,1.673648205,1.687061644,0.801449115,11.64555192,,,,,,,
c_r_rc_100_100/c101.txt ,1.641813176,1.686391765,2.715204763,16.126297,,,,,,,
c_r_rc_100_100/c101.txt ,1.639267372,1.68428614,2.746273626,11.93919992,,,,,,,
c_r_rc_100_100/c101.txt ,1.644843608,1.672670443,1.691761723,8.374439001,,,,,,,
c_r_rc_100_100/c101.txt ,1.644923448,1.688118064,2.62593472,6.017870903,,,,,,,
c_r_rc_100_100/c101.txt ,1.916148691,1.940568241,1.274407877,6.322303057,,,,,,,
c_r_rc_100_100/c101.txt ,1.644473581,1.644473581,0,4.384948969,,,,,,,
c_r_rc_100_100/c101.txt ,1.686874465,1.690529826,0.216694278,6.065504074,,,,,,,
c_r_rc_100_100/c101.txt ,1.642880224,1.684863691,2.555479502,8.987226009,,,,,,,
c_r_rc_100_100/c101.txt ,1.621077633,1.65898085,2.338149408,7.843933105,,,,,,,
c_r_rc_100_100/c101.txt ,1.669511799,1.669511799,0,5.199671984,,,,,,,
c_r_rc_100_100/c101.txt ,1.67404894,1.679625175,0.333098741,6.646443129,,,,,,,
c_r_rc_100_100/c101.txt ,1.690735644,1.690735644,0,4.409423828,,,,,,,
c_r_rc_100_100/c101.txt ,1.637612958,1.688698617,3.119519696,8.308227062,,,,,,,
c_r_rc_100_100/c101.txt ,1.6545845,1.656354811,0.106994324,5.936917067,,,,,,,
c_r_rc_100_100/c101.txt ,1.63231985,1.691160239,3.604709545,7.722440958,,,,,,,
c_r_rc_100_100/c101.txt ,1.689094645,1.689094645,0,4.306890011,,,,,,,
c_r_rc_100_100/c101.txt ,1.688965333,1.688965333,0,4.510153055,,,,,,,
c_r_rc_100_100/c101.txt ,1.679224441,1.689376451,0.604565383,5.807603121,,,,,,,
c_r_rc_100_100/c101.txt ,1.667408765,1.686143717,1.123596845,6.80922699,,,,,,,
c_r_rc_100_100/c101.txt ,1.651280162,1.651280162,0,4.269496918,,,,,,,
c_r_rc_100_100/c101.txt ,1.886388204,1.950610735,3.404523615,87.59865403,,,,,,,
c_r_rc_100_100/c101.txt ,1.685376631,1.685376631,0,6.540555,,,,,,,
c_r_rc_100_100/c101.txt ,1.620455707,1.684544562,3.954989593,11.46393514,,,,,,,
c_r_rc_100_100/c101.txt ,1.654995618,1.682746825,1.676814556,5.440124989,,,,,,,
c_r_rc_100_100/c101.txt ,1.644923448,1.688118064,2.62593472,5.884503126,,,,,,,
c_r_rc_100_100/c101.txt ,1.630838344,1.662632615,1.94956604,6.106588125,,,,,,,
c_r_rc_100_100/c101.txt ,1.62780246,1.682746825,3.375370581,6.779726028,,,,,,,
c_r_rc_100_100/c101.txt ,1.682541828,1.682541828,0,4.501507044,,,,,,,
c_r_rc_100_100/c101.txt ,1.680691676,1.680691676,0,4.266256094,,,,,,,
c_r_rc_100_100/c101.txt ,1.643159677,1.65828417,0.92045183,6.108418942,,,,,,,
c_r_rc_100_100/c101.txt ,1.6698855,1.681655145,0.70481749,9.2276721,,,,,,,
c_r_rc_100_100/c101.txt ,1.689862375,1.689862375,0,4.15755105,,,,,,,
c_r_rc_100_100/c101.txt ,1.639978501,1.677756023,2.303537639,6.109832048,,,,,,,
c_r_rc_100_100/c101.txt ,1.625804898,1.68752432,3.796237931,10.61880279,,,,,,,
c_r_rc_100_100/c101.txt ,1.661907639,1.683309559,1.287792392,9.447240114,,,,,,,
c_r_rc_100_100/c101.txt ,1.629066327,1.672129388,2.643419759,16.11909199,,,,,,,
c_r_rc_100_100/c101.txt ,1.641116595,1.641116595,0,4.234453917,,,,,,,
c_r_rc_100_100/c101.txt ,1.625314243,1.6698855,2.742316298,6.980191946,,,,,,,
c_r_rc_100_100/c101.txt ,1.625084476,1.681003018,3.440962179,7.198111057,,,,,,,
c_r_rc_100_100/c101.txt ,1.643304158,1.669418597,1.589142118,6.955902815,,,,,,,
c_r_rc_100_100/c101.txt ,1.922000115,1.95012008,1.463057408,9.827260971,,,,,,,
c_r_rc_100_100/c101.txt ,1.655578662,1.674394665,1.136521184,9.769642115,,,,,,,
c_r_rc_100_100/c101.txt ,1.696802535,1.696802535,0,4.449615955,,,,,,,
c_r_rc_100_100/c101.txt ,1.689942216,1.689942216,0,4.310997009,,,,,,,
c_r_rc_100_100/c101.txt ,1.67404894,1.67404894,0,4.439598084,,,,,,,
c_r_rc_100_100/c101.txt ,1.669814374,1.678160006,0.499794029,6.620464087,,,,,,,
c_r_rc_100_100/c101.txt ,1.682746825,1.682746825,0,4.21656394,,,,,,,
c_r_rc_100_100/c101.txt ,1.652760651,1.689451257,2.219958843,12.32582903,,,,,,,
c_r_rc_100_100/c101.txt ,1.667408765,1.667408765,0,4.06616497,,,,,,,
c_r_rc_100_100/c101.txt ,1.656764699,1.679490278,1.371684133,6.358903885,,,,,,,
c_r_rc_100_100/c101.txt ,1.665584613,1.665584613,0,4.019207001,,,,,,,
c_r_rc_100_100/c101.txt ,1.677570027,1.684621481,0.42033741,8.334078789,,,,,,,
c_r_rc_100_100/c101.txt ,1.63424325,1.664309264,1.839751475,5.950548887,,,,,,,
c_r_rc_100_100/c101.txt ,1.662161327,1.683227679,1.267407208,8.229875088,,,,,,,
c_r_rc_100_100/c101.txt ,1.630022749,1.681251236,3.14280805,6.270246029,,,,,,,
c_r_rc_100_100/c101.txt ,1.647541028,1.657202382,0.586410545,5.889296055,,,,,,,
c_r_rc_100_100/c101.txt ,1.651278339,1.651278339,0,4.286824942,,,,,,,
c_r_rc_100_100/c101.txt ,1.625314243,1.655883928,1.880847706,6.191500187,,,,,,,
c_r_rc_100_100/c101.txt ,1.681845355,1.681845355,0,4.581506014,,,,,,,
c_r_rc_100_100/c101.txt ,1.655378231,1.675931872,1.241628068,6.948108912,,,,,,,
c_r_rc_100_100/c101.txt ,1.694027031,1.694027031,0,5.008814096,,,,,,,
c_r_rc_100_100/c101.txt ,1.690428141,1.690428141,0,4.741031885,,,,,,,
c_r_rc_100_100/c101.txt ,1.642378941,1.642378941,0,4.639189005,,,,,,,
c_r_rc_100_100/c101.txt ,1.691506406,1.691506406,0,4.233325958,,,,,,,
c_r_rc_100_100/c101.txt ,1.679392043,1.69684951,1.039511088,8.66166997,,,,,,,
c_r_rc_100_100/c101.txt ,1.68559816,1.68559816,0,4.201152086,,,,,,,
c_r_rc_100_100/c101.txt ,1.617884251,1.645056113,1.679468898,9.801807165,,,,,,,
c_r_rc_100_100/c101.txt ,1.691997061,1.691997061,0,4.490252972,,,,,,,
c_r_rc_100_100/c101.txt ,1.907448074,1.942822545,1.854544356,10.00199294,,,,,,,
c_r_rc_100_100/c101.txt ,1.655378231,1.655378231,0,4.938704014,,,,,,,
c_r_rc_100_100/c101.txt ,1.625804898,1.680601756,3.370444857,7.554214001,,,,,,,
c_r_rc_100_100/c101.txt ,1.624650964,1.657256755,2.006941288,5.977828026,,,,,,,
c_r_rc_100_100/c101.txt ,1.683518409,1.683518409,0,4.432899952,,,,,,,
c_r_rc_100_100/c101.txt ,1.628119146,1.66347656,2.17167234,5.98436904,,,,,,,
c_r_rc_100_100/c101.txt ,1.627236694,1.660869964,2.06689473,11.18341184,,,,,,,
c_r_rc_100_100/c101.txt ,1.642212614,1.644964236,0.167555782,6.199405909,,,,,,,
c_r_rc_100_100/c101.txt ,1.62523332,1.676967147,3.18316311,8.211151123,,,,,,,
c_r_rc_100_100/c101.txt ,1.664245854,1.699603267,2.124530645,7.035605907,,,,,,,
c_r_rc_100_100/c101.txt ,1.690428141,1.690428141,0,4.318629026,,,,,,,
c_r_rc_100_100/c101.txt ,1.690918796,1.690918796,0,4.309573174,,,,,,,
c_r_rc_100_100/c101.txt ,1.652194886,1.652194886,0,4.396233082,,,,,,,
c_r_rc_100_100/c101.txt ,1.634360375,1.634360375,0,4.429918051,,,,,,,
c_r_rc_100_100/c101.txt ,1.680691676,1.680691676,0,4.375532866,,,,,,,
c_r_rc_100_100/c101.txt ,1.625314243,1.640744713,0.949383781,5.94351697,,,,,,,
c_r_rc_100_100/c101.txt ,1.675115441,1.675115441,0,4.46050787,,,,,,,
c_r_rc_100_100/c101.txt ,1.643189194,1.68233601,2.382368161,10.80534291,,,,,,,
c_r_rc_100_100/c101.txt ,1.617832808,1.699484159,5.046958574,7.240420818,,,,,,,
c_r_rc_100_100/c101.txt ,1.688885795,1.688885795,0,4.045345068,,,,,,,
c_r_rc_100_100/c101.txt ,1.652680811,1.688118064,2.144228542,10.65575814,,,,,,,
c_r_rc_100_100/c101.txt ,1.649008264,1.681054468,1.943362242,7.362029076,,,,,,,
c_r_rc_100_100/c101.txt ,1.67218494,1.67218494,0,4.229219913,,,,,,,
c_r_rc_100_100/c101.txt ,1.656148993,1.681544062,1.533380681,6.010456085,,,,,,,
c_r_rc_100_100/c101.txt ,1.647184415,1.677145865,1.818949329,9.25316,,,,,,,
c_r_rc_100_100/c101.txt ,1.652364623,1.674890622,1.363258339,6.67570591,,,,,,,
c_r_rc_100_100/c101.txt ,1.643189194,1.686874465,2.658566125,5.984288216,,,,,,,
c_r_rc_100_100/c101.txt ,1.653498519,1.69220288,2.340755716,6.481658936,,,,,,,
c_r_rc_100_100/c101.txt ,1.621987817,1.694027031,4.441415228,11.11535883,,,,,,,
c_r_rc_100_100/c101.txt ,1.656354811,1.656354811,0,6.036380053,,,,,,,
c_r_rc_100_100/c101.txt ,1.673069791,1.673069791,0,4.599824905,,,,,,,
c_r_rc_100_100/c101.txt ,1.656148993,1.656148993,0,4.330600023,,,,,,,
c_r_rc_100_100/c101.txt ,1.663159873,1.663159873,0,4.489223003,,,,,,,
c_r_rc_100_100/c101.txt ,1.67421397,1.689942216,0.939440591,5.790094137,,,,,,,
c_r_rc_100_100/c101.txt ,1.68331259,1.68331259,0,4.20430994,,,,,,,
c_r_rc_100_100/c101.txt ,1.636558057,1.681092411,2.721220555,12.50652814,,,,,,,
c_r_rc_100_100/c101.txt ,1.642378941,1.642378941,0,4.301070929,,,,,,,
c_r_rc_100_100/c101.txt ,1.656215645,1.68683915,1.849004707,6.276800871,,,,,,,
c_r_rc_100_100/c101.txt ,1.645450161,1.688474677,2.614756579,18.298105,,,,,,,
c_r_rc_100_100/c101.txt ,1.620735583,1.683800215,3.891111649,9.251343966,,,,,,,
c_r_rc_100_100/c101.txt ,1.65170423,1.65170423,0,4.369832993,,,,,,,
c_r_rc_100_100/c101.txt ,1.691712224,1.691712224,0,4.134704113,,,,,,,
c_r_rc_100_100/c101.txt ,1.661445122,1.661445122,0,4.48272109,,,,,,,
c_r_rc_100_100/c101.txt ,1.679625175,1.679625175,0,4.228496075,,,,,,,
c_r_rc_100_100/c101.txt ,1.625804898,1.684621579,3.617696155,12.69454002,,,,,,,
c_r_rc_100_100/c101.txt ,1.626396127,1.679614952,3.272193303,6.306392908,,,,,,,
c_r_rc_100_100/c101.txt ,1.675706028,1.675706028,0,4.220331907,,,,,,,
c_r_rc_100_100/c101.txt ,1.683281205,1.689151329,0.348730993,8.678256989,,,,,,,
c_r_rc_100_100/c101.txt ,1.629556983,1.661103249,1.935879891,5.617924929,,,,,,,
c_r_rc_100_100/c101.txt ,1.653171466,1.653171466,0,4.497473001,,,,,,,
c_r_rc_100_100/c101.txt ,1.653333488,1.675931872,1.366837605,6.585048914,,,,,,,
c_r_rc_100_100/c101.txt ,1.675654067,1.688682555,0.777516532,8.561903,,,,,,,
c_r_rc_100_100/c101.txt ,1.631649172,1.674539595,2.628654738,6.576566935,,,,,,,
c_r_rc_100_100/c101.txt ,1.623463134,1.682109751,3.612439101,7.234611034,,,,,,,
c_r_rc_100_100/c101.txt ,1.642403763,1.642403763,0,4.409375906,,,,,,,
c_r_rc_100_100/c101.txt ,1.647104575,1.647104575,0,4.220899105,,,,,,,
c_r_rc_100_100/c101.txt ,1.661201029,1.661201029,0,4.489773035,,,,,,,
c_r_rc_100_100/c101.txt ,1.669511799,1.669511799,0,4.329882145,,,,,,,
c_r_rc_100_100/c101.txt ,1.661445122,1.690529826,1.750566614,5.657240152,,,,,,,
c_r_rc_100_100/c101.txt ,1.682898441,1.691226299,0.494852091,5.902383089,,,,,,,
c_r_rc_100_100/c101.txt ,1.675681206,1.675681206,0,4.444654226,,,,,,,
c_r_rc_100_100/c101.txt ,1.645060413,1.682746825,2.290883165,11.52017403,,,,,,,
c_r_rc_100_100/c101.txt ,1.681976063,1.681976063,0,4.483582973,,,,,,,
c_r_rc_100_100/c101.txt ,1.679866256,1.679866256,0,4.335829973,,,,,,,
c_r_rc_100_100/c101.txt ,1.644267762,1.669662831,1.544460658,5.726094007,,,,,,,
c_r_rc_100_100/c101.txt ,1.612020468,1.688072889,4.71783226,10.35058022,,,,,,,
c_r_rc_100_100/c101.txt ,1.655785948,1.655785948,0,4.513482809,,,,,,,
c_r_rc_100_100/c101.txt ,1.672484446,1.689687489,1.028592069,8.547405958,,,,,,,
c_r_rc_100_100/c101.txt ,1.649471452,1.678068665,1.733719784,10.06219387,,,,,,,
c_r_rc_100_100/c101.txt ,1.626057087,1.68331259,3.521125067,10.34936714,,,,,,,
c_r_rc_100_100/c101.txt ,1.63613797,1.6891026,3.237173818,6.562566996,,,,,,,
c_r_rc_100_100/c102.txt ,1.934242035,1.967970727,1.743767875,7.023722172,,,,,,,
c_r_rc_100_100/c102.txt ,1.675123796,1.695696507,1.228130779,5.876513958,,,,,,,
c_r_rc_100_100/c102.txt ,1.669700377,1.690679005,1.256430699,5.698741913,,,,,,,
c_r_rc_100_100/c102.txt ,1.629537767,1.699481554,4.292247097,11.66099906,,,,,,,
c_r_rc_100_100/c102.txt ,1.661840581,1.682215742,1.22605991,6.056790113,,,,,,,
c_r_rc_100_100/c102.txt ,1.70923761,1.70923761,0,4.429687977,,,,,,,
c_r_rc_100_100/c102.txt ,1.956614385,1.956614385,0,4.429860115,,,,,,,
c_r_rc_100_100/c102.txt ,1.672903616,1.700440027,1.646024925,6.54318881,,,,,,,
c_r_rc_100_100/c102.txt ,1.67455803,1.695050231,1.223737881,6.016854048,,,,,,,
c_r_rc_100_100/c102.txt ,1.707277969,1.709915444,0.154484164,8.859055996,,,,,,,
c_r_rc_100_100/c102.txt ,1.705881553,1.705881553,0,4.614459991,,,,,,,
c_r_rc_100_100/c102.txt ,1.671743101,1.693037866,1.273806021,7.604547977,,,,,,,
c_r_rc_100_100/c102.txt ,1.673849064,1.705402389,1.885075885,6.426059008,,,,,,,
c_r_rc_100_100/c102.txt ,1.652188165,1.698030699,2.774655777,7.854393005,,,,,,,
c_r_rc_100_100/c102.txt ,1.914859027,1.961474029,2.43438298,12.04141116,,,,,,,
c_r_rc_100_100/c102.txt ,1.980124417,1.980124417,0,4.374439955,,,,,,,
c_r_rc_100_100/c102.txt ,1.699510509,1.71105007,0.678993191,6.344672918,,,,,,,
c_r_rc_100_100/c102.txt ,1.645359695,1.706958547,3.743792435,10.61213684,,,,,,,
c_r_rc_100_100/c102.txt ,1.644086523,1.684842717,2.478956771,9.690807104,,,,,,,
c_r_rc_100_100/c102.txt ,1.70923761,1.70923761,0,4.420153141,,,,,,,
c_r_rc_100_100/c102.txt ,1.666262795,1.706066699,2.388813104,9.528832912,,,,,,,
c_r_rc_100_100/c102.txt ,1.684130557,1.684130557,0,4.563354015,,,,,,,
c_r_rc_100_100/c102.txt ,1.672903616,1.70528163,1.935438054,8.759514809,,,,,,,
c_r_rc_100_100/c102.txt ,1.706219864,1.706219864,0,4.543524981,,,,,,,
c_r_rc_100_100/c102.txt ,1.675534611,1.696893841,1.274771041,5.914328098,,,,,,,
c_r_rc_100_100/c102.txt ,1.692936649,1.709915444,1.002919661,8.591468096,,,,,,,
c_r_rc_100_100/c102.txt ,1.66949723,1.705966622,2.184453587,6.31041193,,,,,,,
c_r_rc_100_100/c102.txt ,1.65342305,1.675740554,1.349775828,5.954236984,,,,,,,
c_r_rc_100_100/c102.txt ,1.977904237,1.977904237,0,4.480113029,,,,,,,
c_r_rc_100_100/c102.txt ,1.665164593,1.706741159,2.496844214,11.09552407,,,,,,,
c_r_rc_100_100/c102.txt ,1.72014226,1.72014226,0,4.420692921,,,,,,,
c_r_rc_100_100/c102.txt ,1.983232652,1.983232652,0,4.490720987,,,,,,,
c_r_rc_100_100/c102.txt ,1.72014226,1.72014226,0,4.366055012,,,,,,,
c_r_rc_100_100/c102.txt ,1.648412579,1.703327615,3.331389028,13.68744397,,,,,,,
c_r_rc_100_100/c102.txt ,1.648832108,1.704345689,3.366842563,7.366653919,,,,,,,
c_r_rc_100_100/c102.txt ,1.648237066,1.68136173,2.009702636,10.71132708,,,,,,,
c_r_rc_100_100/c102.txt ,1.629537767,1.701680497,4.427189835,12.52401495,,,,,,,
c_r_rc_100_100/c102.txt ,1.95021644,1.95021644,0,4.424073935,,,,,,,
c_r_rc_100_100/c102.txt ,1.675123796,1.709915444,2.076959794,7.033623934,,,,,,,
c_r_rc_100_100/c102.txt ,1.67052414,1.706712204,2.166270035,7.817409039,,,,,,,
c_r_rc_100_100/c102.txt ,1.684423188,1.684423188,0,4.599343061,,,,,,,
c_r_rc_100_100/c102.txt ,1.975201376,1.975201376,0,5.717375994,,,,,,,
c_r_rc_100_100/c102.txt ,1.976927657,1.976927657,0,5.77854991,,,,,,,
c_r_rc_100_100/c102.txt ,1.957866619,1.957866619,0,4.561280966,,,,,,,
c_r_rc_100_100/c102.txt ,1.65190707,1.7015117,3.002870452,9.430681944,,,,,,,
c_r_rc_100_100/c102.txt ,1.979558651,1.979558651,0,4.514975786,,,,,,,
c_r_rc_100_100/c102.txt ,1.689346228,1.710892024,1.275392538,8.346270084,,,,,,,
c_r_rc_100_100/c102.txt ,1.671273265,1.700113876,1.725666965,11.06957984,,,,,,,
c_r_rc_100_100/c102.txt ,1.679208611,1.706173032,1.605781476,6.474778175,,,,,,,
c_r_rc_100_100/c102.txt ,1.703661374,1.703661374,0,4.426937103,,,,,,,
c_r_rc_100_100/c102.txt ,1.709915444,1.709915444,0,4.369561911,,,,,,,
c_r_rc_100_100/c102.txt ,1.675057746,1.711638788,2.183867479,6.350931168,,,,,,,
c_r_rc_100_100/c102.txt ,1.673880197,1.694255358,1.217241304,6.06737113,,,,,,,
c_r_rc_100_100/c102.txt ,1.914859027,1.951047306,1.889866494,6.909468889,,,,,,,
c_r_rc_100_100/c102.txt ,1.650025377,1.703712052,3.253687829,9.733122826,,,,,,,
c_r_rc_100_100/c102.txt ,1.701498587,1.701498587,0,4.45281291,,,,,,,
c_r_rc_100_100/c102.txt ,1.973005835,1.973005835,0,4.406373978,,,,,,,
c_r_rc_100_100/c102.txt ,1.678232031,1.703333105,1.495685589,5.915235996,,,,,,,
c_r_rc_100_100/c102.txt ,1.705315788,1.705315788,0,4.601323128,,,,,,,
c_r_rc_100_100/c102.txt ,1.683769992,1.708542595,1.471258131,6.607984066,,,,,,,
c_r_rc_100_100/c102.txt ,1.663092815,1.685447513,1.344164183,6.405454874,,,,,,,
c_r_rc_100_100/c102.txt ,1.951870854,1.951870854,0,4.737702847,,,,,,,
c_r_rc_100_100/c102.txt ,1.72014226,1.72014226,0,4.847099066,,,,,,,
c_r_rc_100_100/c102.txt ,1.972570382,1.972570382,0,4.695458889,,,,,,,
c_r_rc_100_100/c102.txt ,1.65709705,1.699762193,2.574691891,10.47077799,,,,,,,
